"ticker","year","GHG","yearcount","chat_company"
"DOW",2020,16840288.31,13,"THE DOW CHEMICAL COMPANY"
"DOW",2021,16819732.15,13,"THE DOW CHEMICAL COMPANY"
"DOW",2022,16326746.98,13,"THE DOW CHEMICAL COMPANY"
"DTE",2010,38759139.929,13,"DTE ENERGY COMPANY"
"DTE",2011,151941184.2,13,"DTE ENERGY COMPANY"
"DTE",2012,145392675.864,13,"DTE ENERGY COMPANY"
"DTE",2013,151404566.288,13,"DTE ENERGY COMPANY"
"DTE",2014,142346672.952,13,"DTE ENERGY COMPANY"
"DTE",2015,141215630.458,13,"DTE ENERGY COMPANY"
"DTE",2016,124281053.296,13,"DTE ENERGY COMPANY"
"DTE",2017,127360213.728,13,"DTE ENERGY COMPANY"
"DTE",2018,136741400.332,13,"DTE ENERGY COMPANY"
"DTE",2019,122905846.148,13,"DTE ENERGY COMPANY"
"DTE",2020,98307098.228,13,"DTE ENERGY COMPANY"
"DTE",2021,122582495.808,13,"DTE ENERGY COMPANY"
"DTE",2022,112225242.836,13,"DTE ENERGY COMPANY"
"DUK",2010,327870058.704,13,"DUKE ENERGY CORPORATION"
"DUK",2011,312048413.2464,13,"DUKE ENERGY CORPORATION"
"DUK",2012,462772822.9136,13,"DUKE ENERGY CORPORATION"
"DUK",2013,468282406.1228,13,"DUKE ENERGY CORPORATION"
"DUK",2014,470187898.5968,13,"DUKE ENERGY CORPORATION"
"DUK",2015,395900197.6232,13,"DUKE ENERGY CORPORATION"
"DUK",2016,394940691.4468,13,"DUKE ENERGY CORPORATION"
"DUK",2017,385339386.4832,13,"DUKE ENERGY CORPORATION"
"DUK",2018,389533378.5052,13,"DUKE ENERGY CORPORATION"
"DUK",2019,343830209.9776,13,"DUKE ENERGY CORPORATION"
"DUK",2020,301882639.8608,13,"DUKE ENERGY CORPORATION"
"DUK",2021,313871984.9468,13,"DUKE ENERGY CORPORATION"
"DUK",2022,313276832.2244,13,"DUKE ENERGY CORPORATION"
"DVN",2010,3683498.8,13,"DEVON ENERGY PRODUCTION CO LP"
"DVN",2011,15489026.46,13,"DEVON ENERGY PRODUCTION CO LP"
"DVN",2012,28991031.56,13,"DEVON ENERGY PRODUCTION CO LP"
"DVN",2013,26036139.72,13,"DEVON ENERGY PRODUCTION CO LP"
"DVN",2014,11573129.27,13,"DEVON ENERGY PRODUCTION CO LP"
"DVN",2015,40313000.205,13,"DEVON ENERGY PRODUCTION CO LP"
"DVN",2016,23637834.6075,13,"DEVON ENERGY PRODUCTION CO LP"
"DVN",2017,25258787.4825,13,"DEVON ENERGY PRODUCTION CO LP"
"DVN",2018,28423037.9025,13,"DEVON ENERGY PRODUCTION CO LP"
"DVN",2019,27297365.1075,13,"DEVON ENERGY PRODUCTION CO LP"
"DVN",2020,17648092.6425,13,"DEVON ENERGY PRODUCTION CO LP"
"DVN",2021,35827992.585,13,"DEVON ENERGY PRODUCTION CO LP"
"DVN",2022,41537446.605,13,"DEVON ENERGY PRODUCTION CO LP"
"EAF",2010,284369,13,"GRAFTECH INTERNATIONAL LTD."
"EAF",2011,1015104,13,"GRAFTECH INTERNATIONAL LTD."
"EAF",2012,722028,13,"GRAFTECH INTERNATIONAL LTD."
"EAF",2013,900360,13,"GRAFTECH INTERNATIONAL LTD."
"EAF",2014,1184840,13,"GRAFTECH INTERNATIONAL LTD."
"EAF",2015,43552,13,"GRAFTECH INTERNATIONAL LTD."
"EAF",2016,867448,13,"GRAFTECH INTERNATIONAL LTD."
"EAF",2017,842396,13,"GRAFTECH INTERNATIONAL LTD."
"EAF",2018,454200,13,"GRAFTECH INTERNATIONAL LTD."
"EAF",2019,529552,13,"GRAFTECH INTERNATIONAL LTD."
"EAF",2020,552112,13,"GRAFTECH INTERNATIONAL LTD."
"EAF",2021,456488.36,13,"GRAFTECH INTERNATIONAL LTD."
"EAF",2022,404620,13,"GRAFTECH INTERNATIONAL LTD."
"ED",2010,3236885,13,"CONSOLIDATED EDISON, INC."
"ED",2011,3355406,13,"CONSOLIDATED EDISON, INC."
"ED",2012,3248703,13,"CONSOLIDATED EDISON, INC."
"ED",2013,3337760,13,"CONSOLIDATED EDISON, INC."
"ED",2014,3146417,13,"CONSOLIDATED EDISON, INC."
"ED",2015,3117192,13,"CONSOLIDATED EDISON, INC."
"ED",2016,2984902,13,"CONSOLIDATED EDISON, INC."
"ED",2017,2904182,13,"CONSOLIDATED EDISON, INC."
"ED",2018,2963666,13,"CONSOLIDATED EDISON, INC."
"ED",2019,2815753,13,"CONSOLIDATED EDISON, INC."
"ED",2020,2659412,13,"CONSOLIDATED EDISON, INC."
"ED",2021,2741623,13,"CONSOLIDATED EDISON, INC."
"ED",2022,2767956,13,"CONSOLIDATED EDISON, INC."
"EE",2010,1711544,13,"EL PASO ELECTRIC COMPANY"
"EE",2011,2652733.8818,13,"EL PASO ELECTRIC COMPANY"
"EE",2012,2794449.598,13,"EL PASO ELECTRIC COMPANY"
"EE",2013,2935276.8928,13,"EL PASO ELECTRIC COMPANY"
"EE",2014,2757534.5022,13,"EL PASO ELECTRIC COMPANY"
"EE",2015,2863297.9384,13,"EL PASO ELECTRIC COMPANY"
"EE",2016,2024155.1241,13,"EL PASO ELECTRIC COMPANY"
"EE",2017,2211950.0972,13,"EL PASO ELECTRIC COMPANY"
"EE",2018,2733900.54,13,"EL PASO ELECTRIC COMPANY"
"EE",2019,2798670,13,"EL PASO ELECTRIC COMPANY"
"EE",2020,2642000,13,"EL PASO ELECTRIC COMPANY"
"EE",2021,2592743,13,"EL PASO ELECTRIC COMPANY"
"EE",2022,2532110,13,"EL PASO ELECTRIC COMPANY"
"EIX",2010,176211584,13,"SOUTHERN CALIFORNIA EDISON"
"EIX",2011,165125076.4512,13,"SOUTHERN CALIFORNIA EDISON"
"EIX",2012,147530354.736,13,"SOUTHERN CALIFORNIA EDISON"
"EIX",2013,109844505.0028,13,"SOUTHERN CALIFORNIA EDISON"
"EIX",2014,10286576.398,13,"SOUTHERN CALIFORNIA EDISON"
"EIX",2015,9476354.4304,13,"SOUTHERN CALIFORNIA EDISON"
"EIX",2016,8378675.4908,13,"SOUTHERN CALIFORNIA EDISON"
"EIX",2017,6861784.2856,13,"SOUTHERN CALIFORNIA EDISON"
"EIX",2018,3515896,13,"SOUTHERN CALIFORNIA EDISON"
"EIX",2019,5254319.0708,13,"SOUTHERN CALIFORNIA EDISON"
"EIX",2020,5192324.812,13,"SOUTHERN CALIFORNIA EDISON"
"EIX",2021,3663665.4752,13,"SOUTHERN CALIFORNIA EDISON"
"EIX",2022,6469454.0364,13,"SOUTHERN CALIFORNIA EDISON"
"EMN",2010,26972700,13,"EASTMAN CHEMICAL COMPANY"
"EMN",2011,28570692,13,"EASTMAN CHEMICAL COMPANY"
"EMN",2012,28233732,13,"EASTMAN CHEMICAL COMPANY"
"EMN",2013,28963000,13,"EASTMAN CHEMICAL COMPANY"
"EMN",2014,28650112,13,"EASTMAN CHEMICAL COMPANY"
"EMN",2015,28650336,13,"EASTMAN CHEMICAL COMPANY"
"EMN",2016,28484416,13,"EASTMAN CHEMICAL COMPANY"
"EMN",2017,25755644,13,"EASTMAN CHEMICAL COMPANY"
"EMN",2018,25777776,13,"EASTMAN CHEMICAL COMPANY"
"EMN",2019,25339320,13,"EASTMAN CHEMICAL COMPANY"
"EMN",2020,24780656,13,"EASTMAN CHEMICAL COMPANY"
"EMN",2021,25214804,13,"EASTMAN CHEMICAL COMPANY"
"EMN",2022,24366768,13,"EASTMAN CHEMICAL COMPANY"
"EOG",2010,271,13,"EOG RESOURCES, INC."
"EOG",2011,3920341,13,"EOG RESOURCES, INC."
"EOG",2012,4477650,13,"EOG RESOURCES, INC."
"EOG",2013,5775114,13,"EOG RESOURCES, INC."
"EOG",2014,6339999,13,"EOG RESOURCES, INC."
"EOG",2015,5115566,13,"EOG RESOURCES, INC."
"EOG",2016,3968200,13,"EOG RESOURCES, INC."
"EOG",2017,4308041,13,"EOG RESOURCES, INC."
"EOG",2018,5253039,13,"EOG RESOURCES, INC."
"EOG",2019,5406621,13,"EOG RESOURCES, INC."
"EOG",2020,4473308,13,"EOG RESOURCES, INC."
"EOG",2021,4994343,13,"EOG RESOURCES, INC."
"EOG",2022,5087934,13,"EOG RESOURCES, INC."
"ES",2010,6644202,13,"NORTHEAST UTILITIES"
"ES",2011,5088836,13,"NORTHEAST UTILITIES"
"ES",2012,3451750,13,"NORTHEAST UTILITIES"
"ES",2013,3835174,13,"NORTHEAST UTILITIES"
"ES",2014,3236366,13,"NORTHEAST UTILITIES"
"ES",2015,5481272,13,"NORTHEAST UTILITIES"
"ES",2016,2764384,13,"NORTHEAST UTILITIES"
"ES",2017,700640,13,"NORTHEAST UTILITIES"
"ES",2018,652744,13,"NORTHEAST UTILITIES"
"ES",2019,614152,13,"NORTHEAST UTILITIES"
"ES",2020,994272,13,"NORTHEAST UTILITIES"
"ES",2021,938784,13,"NORTHEAST UTILITIES"
"ES",2022,887756,13,"NORTHEAST UTILITIES"
"ETR",2010,138339415.2992,13,"ENTERGY CORPORATION"
"ETR",2011,148752972.7576,13,"ENTERGY CORPORATION"
"ETR",2012,142770565.8376,13,"ENTERGY CORPORATION"
"ETR",2013,141112686.8744,13,"ENTERGY CORPORATION"
"ETR",2014,136984483.476,13,"ENTERGY CORPORATION"
"ETR",2015,127804061.5316,13,"ENTERGY CORPORATION"
"ETR",2016,144771695.8344,13,"ENTERGY CORPORATION"
"ETR",2017,138492561.1352,13,"ENTERGY CORPORATION"
"ETR",2018,150906467.7428,13,"ENTERGY CORPORATION"
"ETR",2019,145176851.9992,13,"ENTERGY CORPORATION"
"ETR",2020,138412986.8932,13,"ENTERGY CORPORATION"
"ETR",2021,148666750.5448,13,"ENTERGY CORPORATION"
"ETR",2022,160879106.5072,13,"ENTERGY CORPORATION"
"EXC",2010,53828213.043,13,"EXELON CORPORATION"
"EXC",2011,55304485.308,13,"EXELON CORPORATION"
"EXC",2012,117213525.3942,13,"EXELON CORPORATION"
"EXC",2013,108846842.4648,13,"EXELON CORPORATION"
"EXC",2014,79608877.2873,13,"EXELON CORPORATION"
"EXC",2015,61446456,13,"EXELON CORPORATION"
"EXC",2016,81413514,13,"EXELON CORPORATION"
"EXC",2017,88121547,13,"EXELON CORPORATION"
"EXC",2018,78284790,13,"EXELON CORPORATION"
"EXC",2019,77321275.7832,13,"EXELON CORPORATION"
"EXC",2020,70943339.1906,13,"EXELON CORPORATION"
"EXC",2021,72116649,13,"EXELON CORPORATION"
"EXC",2022,2904102,13,"EXELON CORPORATION"
"EXP",2010,1628930,13,"EAGLE MATERIALS, INC."
"EXP",2011,1613361,13,"EAGLE MATERIALS, INC."
"EXP",2012,1733661,13,"EAGLE MATERIALS, INC."
"EXP",2013,1731021,13,"EAGLE MATERIALS, INC."
"EXP",2014,1680861,13,"EAGLE MATERIALS, INC."
"EXP",2015,2461054,13,"EAGLE MATERIALS, INC."
"EXP",2016,2502261,13,"EAGLE MATERIALS, INC."
"EXP",2017,3087031,13,"EAGLE MATERIALS, INC."
"EXP",2018,3025449,13,"EAGLE MATERIALS, INC."
"EXP",2019,3460129,13,"EAGLE MATERIALS, INC."
"EXP",2020,4715057,13,"EAGLE MATERIALS, INC."
"EXP",2021,5631022,13,"EAGLE MATERIALS, INC."
"EXP",2022,5547687,13,"EAGLE MATERIALS, INC."
"F",2010,735276,13,"FORD MOTOR COMPANY"
"F",2011,675740,13,"FORD MOTOR COMPANY"
"F",2012,628684,13,"FORD MOTOR COMPANY"
"F",2013,724028,13,"FORD MOTOR COMPANY"
"F",2014,763256,13,"FORD MOTOR COMPANY"
"F",2015,687730,13,"FORD MOTOR COMPANY"
"F",2016,649474,13,"FORD MOTOR COMPANY"
"F",2017,617190,13,"FORD MOTOR COMPANY"
"F",2018,662691,13,"FORD MOTOR COMPANY"
"F",2019,633369,13,"FORD MOTOR COMPANY"
"F",2020,481112,13,"FORD MOTOR COMPANY"
"F",2021,499181,13,"FORD MOTOR COMPANY"
"F",2022,559603,13,"FORD MOTOR COMPANY"
"FCX",2010,522541.39,13,"FREEPORT MCMORAN COPPER & GOLD, INC."
"FCX",2011,2381570.324,13,"FREEPORT MCMORAN COPPER & GOLD, INC."
"FCX",2012,2281088.4,13,"FREEPORT MCMORAN COPPER & GOLD, INC."
"FCX",2013,2379196.82,13,"FREEPORT MCMORAN COPPER & GOLD, INC."
"FCX",2014,3436933.84,13,"FREEPORT MCMORAN COPPER & GOLD, INC."
"FCX",2015,6925344.3504,13,"FREEPORT MCMORAN COPPER & GOLD, INC."
"FCX",2016,1628794.0248,13,"FREEPORT MCMORAN COPPER & GOLD, INC."
"FCX",2017,1313348.0592,13,"FREEPORT MCMORAN COPPER & GOLD, INC."
"FCX",2018,1990445.28,13,"FREEPORT MCMORAN COPPER & GOLD, INC."
"FCX",2019,449827.68,13,"FREEPORT MCMORAN COPPER & GOLD, INC."
"FCX",2020,429067.5,13,"FREEPORT MCMORAN COPPER & GOLD, INC."
"FCX",2021,393889,13,"FREEPORT MCMORAN COPPER & GOLD, INC."
"FCX",2022,463665,13,"FREEPORT MCMORAN COPPER & GOLD, INC."
"FF",2010,599100,13,"FUTUREFUEL CORPORATION"
"FF",2011,590592,13,"FUTUREFUEL CORPORATION"
"FF",2012,640504,13,"FUTUREFUEL CORPORATION"
"FF",2013,684536,13,"FUTUREFUEL CORPORATION"
"FF",2014,764736,13,"FUTUREFUEL CORPORATION"
"FF",2015,702792,13,"FUTUREFUEL CORPORATION"
"FF",2016,658588,13,"FUTUREFUEL CORPORATION"
"FF",2017,632192,13,"FUTUREFUEL CORPORATION"
"FF",2018,663392,13,"FUTUREFUEL CORPORATION"
"FF",2019,669256,13,"FUTUREFUEL CORPORATION"
"FF",2020,663888,13,"FUTUREFUEL CORPORATION"
"FF",2021,609552,13,"FUTUREFUEL CORPORATION"
"FF",2022,617528,13,"FUTUREFUEL CORPORATION"
"FMS",2010,194568,13,"FRESENIUS MEDICAL CARE NORTH AMERICA"
"FMS",2011,214424,13,"FRESENIUS MEDICAL CARE NORTH AMERICA"
"FMS",2012,219208,13,"FRESENIUS MEDICAL CARE NORTH AMERICA"
"FMS",2013,235972,13,"FRESENIUS MEDICAL CARE NORTH AMERICA"
"FMS",2014,240472,13,"FRESENIUS MEDICAL CARE NORTH AMERICA"
"FMS",2015,59236,13,"FRESENIUS MEDICAL CARE NORTH AMERICA"
"FMS",2016,258540,13,"FRESENIUS MEDICAL CARE NORTH AMERICA"
"FMS",2017,262004,13,"FRESENIUS MEDICAL CARE NORTH AMERICA"
"FMS",2018,273316,13,"FRESENIUS MEDICAL CARE NORTH AMERICA"
"FMS",2019,70464,13,"FRESENIUS MEDICAL CARE NORTH AMERICA"
"FMS",2020,73194,13,"FRESENIUS MEDICAL CARE NORTH AMERICA"
"FMS",2021,69746,13,"FRESENIUS MEDICAL CARE NORTH AMERICA"
"FMS",2022,67978,13,"FRESENIUS MEDICAL CARE NORTH AMERICA"
"GE",2010,6845358,13,"AIRCRAFT SERVICES CORPORATION (GE ENTITY)"
"GE",2011,8594758.81,13,"AIRCRAFT SERVICES CORPORATION (GE ENTITY)"
"GE",2012,8783172.085,13,"AIRCRAFT SERVICES CORPORATION (GE ENTITY)"
"GE",2013,5409074.325,13,"AIRCRAFT SERVICES CORPORATION (GE ENTITY)"
"GE",2014,4594780.915,13,"AIRCRAFT SERVICES CORPORATION (GE ENTITY)"
"GE",2015,1794373.745,13,"AIRCRAFT SERVICES CORPORATION (GE ENTITY)"
"GE",2016,1754402.117,13,"AIRCRAFT SERVICES CORPORATION (GE ENTITY)"
"GE",2017,1187761.726,13,"AIRCRAFT SERVICES CORPORATION (GE ENTITY)"
"GE",2018,1091006.95,13,"AIRCRAFT SERVICES CORPORATION (GE ENTITY)"
"GE",2019,789684.12,13,"AIRCRAFT SERVICES CORPORATION (GE ENTITY)"
"GE",2020,565669.56,13,"AIRCRAFT SERVICES CORPORATION (GE ENTITY)"
"GE",2021,417639.75,13,"AIRCRAFT SERVICES CORPORATION (GE ENTITY)"
"GE",2022,736569.25,13,"AIRCRAFT SERVICES CORPORATION (GE ENTITY)"
"GEF",2010,175203,13,"GREIF INC."
"GEF",2011,199511,13,"GREIF INC."
"GEF",2012,199365,13,"GREIF INC."
"GEF",2013,189593,13,"GREIF INC."
"GEF",2014,195605,13,"GREIF INC."
"GEF",2015,179403,13,"GREIF INC."
"GEF",2016,194861,13,"GREIF INC."
"GEF",2017,204928,13,"GREIF INC."
"GEF",2018,222493,13,"GREIF INC."
"GEF",2019,228323,13,"GREIF INC."
"GEF",2020,455335,13,"GREIF INC."
"GEF",2021,427500,13,"GREIF INC."
"GEF",2022,423796,13,"GREIF INC."
"GEVO",2010,158716,13,"GEVO INC"
"GEVO",2011,156044,13,"GEVO INC"
"GEVO",2012,80212,13,"GEVO INC"
"GEVO",2013,33284,13,"GEVO INC"
"GEVO",2014,116676,13,"GEVO INC"
"GEVO",2015,1308,13,"GEVO INC"
"GEVO",2016,140476,13,"GEVO INC"
"GEVO",2017,159684,13,"GEVO INC"
"GEVO",2018,150352,13,"GEVO INC"
"GEVO",2019,27128,13,"GEVO INC"
"GEVO",2020,5563,13,"GEVO INC"
"GEVO",2021,2212,13,"GEVO INC"
"GEVO",2022,2275,13,"GEVO INC"
"GIS",2010,55625,13,"GENERAL MILLS INC"
"GIS",2011,92565,13,"GENERAL MILLS INC"
"GIS",2012,83843,13,"GENERAL MILLS INC"
"GIS",2013,85265,13,"GENERAL MILLS INC"
"GIS",2014,87229,13,"GENERAL MILLS INC"
"GIS",2015,79302,13,"GENERAL MILLS INC"
"GIS",2016,63196,13,"GENERAL MILLS INC"
"GIS",2017,42748,13,"GENERAL MILLS INC"
"GIS",2018,68813,13,"GENERAL MILLS INC"
"GIS",2019,69236,13,"GENERAL MILLS INC"
"GIS",2020,82545,13,"GENERAL MILLS INC"
"GIS",2021,73949,13,"GENERAL MILLS INC"
"GIS",2022,79095,13,"GENERAL MILLS INC"
"GLW",2010,531812,13,"CORNING INCORPORATED"
"GLW",2011,266166.5,13,"CORNING INCORPORATED"
"GLW",2012,166350.5,13,"CORNING INCORPORATED"
"GLW",2013,148496.5,13,"CORNING INCORPORATED"
"GLW",2014,166851,13,"CORNING INCORPORATED"
"GLW",2015,410619.5,13,"CORNING INCORPORATED"
"GLW",2016,215784.8,13,"CORNING INCORPORATED"
"GLW",2017,259206.81,13,"CORNING INCORPORATED"
"GLW",2018,214239.8125,13,"CORNING INCORPORATED"
"GLW",2019,210341.265,13,"CORNING INCORPORATED"
"GLW",2020,238982.465,13,"CORNING INCORPORATED"
"GLW",2021,250202.83,13,"CORNING INCORPORATED"
"GLW",2022,217225.735,13,"CORNING INCORPORATED"
"GPRE",2010,2902375,13,"GREEN PLAINS RENEWABLE ENERGY, INC."
"GPRE",2011,2439806,13,"GREEN PLAINS RENEWABLE ENERGY, INC."
"GPRE",2012,2434076,13,"GREEN PLAINS RENEWABLE ENERGY, INC."
"GPRE",2013,1213444,13,"GREEN PLAINS RENEWABLE ENERGY, INC."
"GPRE",2014,1415175,13,"GREEN PLAINS RENEWABLE ENERGY, INC."
"GPRE",2015,1684500,13,"GREEN PLAINS RENEWABLE ENERGY, INC."
"GPRE",2016,7731880,13,"GREEN PLAINS RENEWABLE ENERGY, INC."
"GPRE",2017,7436284,13,"GREEN PLAINS RENEWABLE ENERGY, INC."
"GPRE",2018,6751508,13,"GREEN PLAINS RENEWABLE ENERGY, INC."
"GPRE",2019,1316118,13,"GREEN PLAINS RENEWABLE ENERGY, INC."
"GPRE",2020,1194855,13,"GREEN PLAINS RENEWABLE ENERGY, INC."
"GPRE",2021,1154532,13,"GREEN PLAINS RENEWABLE ENERGY, INC."
"GPRE",2022,1371667,13,"GREEN PLAINS RENEWABLE ENERGY, INC."
"GT",2010,1339056.25,13,"THE GOODYEAR TIRE & RUBBER COMPANY, INC"
"GT",2011,812708.25,13,"THE GOODYEAR TIRE & RUBBER COMPANY, INC"
"GT",2012,703433,13,"THE GOODYEAR TIRE & RUBBER COMPANY, INC"
"GT",2013,714495,13,"THE GOODYEAR TIRE & RUBBER COMPANY, INC"
"GT",2014,706849.5,13,"THE GOODYEAR TIRE & RUBBER COMPANY, INC"
"GT",2015,702953,13,"THE GOODYEAR TIRE & RUBBER COMPANY, INC"
"GT",2016,665000,13,"THE GOODYEAR TIRE & RUBBER COMPANY, INC"
"GT",2017,629838,13,"THE GOODYEAR TIRE & RUBBER COMPANY, INC"
"GT",2018,650041,13,"THE GOODYEAR TIRE & RUBBER COMPANY, INC"
"GT",2019,656909,13,"THE GOODYEAR TIRE & RUBBER COMPANY, INC"
"GT",2020,565102,13,"THE GOODYEAR TIRE & RUBBER COMPANY, INC"
"GT",2021,764805,13,"THE GOODYEAR TIRE & RUBBER COMPANY, INC"
"GT",2022,789905,13,"THE GOODYEAR TIRE & RUBBER COMPANY, INC"
"HAYN",2010,55875,13,"HAYNES INTERNATIONAL, INC."
"HAYN",2011,59547,13,"HAYNES INTERNATIONAL, INC."
"HAYN",2012,60444,13,"HAYNES INTERNATIONAL, INC."
"HAYN",2013,55407,13,"HAYNES INTERNATIONAL, INC."
"HAYN",2014,58923,13,"HAYNES INTERNATIONAL, INC."
"HAYN",2015,59471,13,"HAYNES INTERNATIONAL, INC."
"HAYN",2016,48959,13,"HAYNES INTERNATIONAL, INC."
"HAYN",2017,52958,13,"HAYNES INTERNATIONAL, INC."
"HAYN",2018,56959,13,"HAYNES INTERNATIONAL, INC."
"HAYN",2019,57318,13,"HAYNES INTERNATIONAL, INC."
"HAYN",2020,42165,13,"HAYNES INTERNATIONAL, INC."
"HAYN",2021,49960,13,"HAYNES INTERNATIONAL, INC."
"HAYN",2022,60029,13,"HAYNES INTERNATIONAL, INC."
"HES",2010,2388992.04,13,"HESS CORPORATION"
"HES",2011,16817595.6861,13,"HESS CORPORATION"
"HES",2012,24011690.1057,13,"HESS CORPORATION"
"HES",2013,17637639.1029,13,"HESS CORPORATION"
"HES",2014,20849608.7703,13,"HESS CORPORATION"
"HES",2015,23307972.2397,13,"HESS CORPORATION"
"HES",2016,21643706.5515,13,"HESS CORPORATION"
"HES",2017,19777941.1557,13,"HESS CORPORATION"
"HES",2018,25574778.7839,13,"HESS CORPORATION"
"HES",2019,32203555.7193,13,"HESS CORPORATION"
"HES",2020,26777924.7012,13,"HESS CORPORATION"
"HES",2021,20547951.6789,13,"HESS CORPORATION"
"HES",2022,17754499.152,13,"HESS CORPORATION"
"HII",2010,314328,13,"HUNTINGTON INGALLS INDUSTRIES, INC."
"HII",2011,332440,13,"HUNTINGTON INGALLS INDUSTRIES, INC."
"HII",2012,503228,13,"HUNTINGTON INGALLS INDUSTRIES, INC."
"HII",2013,386540,13,"HUNTINGTON INGALLS INDUSTRIES, INC."
"HII",2014,313700,13,"HUNTINGTON INGALLS INDUSTRIES, INC."
"HII",2015,324516,13,"HUNTINGTON INGALLS INDUSTRIES, INC."
"HII",2016,376916,13,"HUNTINGTON INGALLS INDUSTRIES, INC."
"HII",2017,221668,13,"HUNTINGTON INGALLS INDUSTRIES, INC."
"HII",2018,230000,13,"HUNTINGTON INGALLS INDUSTRIES, INC."
"HII",2019,55380,13,"HUNTINGTON INGALLS INDUSTRIES, INC."
"HII",2020,58398,13,"HUNTINGTON INGALLS INDUSTRIES, INC."
"HII",2021,83062,13,"HUNTINGTON INGALLS INDUSTRIES, INC."
"HII",2022,71824,13,"HUNTINGTON INGALLS INDUSTRIES, INC."
"HINDALCO.BO",2010,741819.2,13,"NOVELIS INCORPORATION"
"HINDALCO.BO",2011,904887.6,13,"NOVELIS INCORPORATION"
"HINDALCO.BO",2012,902523,13,"NOVELIS INCORPORATION"
"HINDALCO.BO",2013,898303.2,13,"NOVELIS INCORPORATION"
"HINDALCO.BO",2014,975964.2,13,"NOVELIS INCORPORATION"
"HINDALCO.BO",2015,928037.4,13,"NOVELIS INCORPORATION"
"HINDALCO.BO",2016,887887.8,13,"NOVELIS INCORPORATION"
"HINDALCO.BO",2017,1040528.4,13,"NOVELIS INCORPORATION"
"HINDALCO.BO",2018,1080232.2,13,"NOVELIS INCORPORATION"
"HINDALCO.BO",2019,1091731.8,13,"NOVELIS INCORPORATION"
"HINDALCO.BO",2020,1427059.8,13,"NOVELIS INCORPORATION"
"HINDALCO.BO",2021,1455182.4,13,"NOVELIS INCORPORATION"
"HINDALCO.BO",2022,1505069.4,13,"NOVELIS INCORPORATION"
"HON",2010,20714937,13,"HONEYWELL INTERNATIONAL INCORPORATED"
"HON",2011,4991327,13,"HONEYWELL INTERNATIONAL INCORPORATED"
"HON",2012,4494434,13,"HONEYWELL INTERNATIONAL INCORPORATED"
"HON",2013,2321343,13,"HONEYWELL INTERNATIONAL INCORPORATED"
"HON",2014,2169109,13,"HONEYWELL INTERNATIONAL INCORPORATED"
"HON",2015,2168021,13,"HONEYWELL INTERNATIONAL INCORPORATED"
"HON",2016,670275,13,"HONEYWELL INTERNATIONAL INCORPORATED"
"HON",2017,741415,13,"HONEYWELL INTERNATIONAL INCORPORATED"
"HON",2018,867026,13,"HONEYWELL INTERNATIONAL INCORPORATED"
"HON",2019,730011,13,"HONEYWELL INTERNATIONAL INCORPORATED"
"HON",2020,700836,13,"HONEYWELL INTERNATIONAL INCORPORATED"
"HON",2021,690774,13,"HONEYWELL INTERNATIONAL INCORPORATED"
"HON",2022,557945,13,"HONEYWELL INTERNATIONAL INCORPORATED"
"HRL",2010,142306,13,"HORMEL FOODS CORP"
"HRL",2011,149902,13,"HORMEL FOODS CORP"
"HRL",2012,155970,13,"HORMEL FOODS CORP"
"HRL",2013,160436,13,"HORMEL FOODS CORP"
"HRL",2014,160630,13,"HORMEL FOODS CORP"
"HRL",2015,158220,13,"HORMEL FOODS CORP"
"HRL",2016,159450,13,"HORMEL FOODS CORP"
"HRL",2017,154204,13,"HORMEL FOODS CORP"
"HRL",2018,101150,13,"HORMEL FOODS CORP"
"HRL",2019,122554,13,"HORMEL FOODS CORP"
"HRL",2020,117790,13,"HORMEL FOODS CORP"
"HRL",2021,130242,13,"HORMEL FOODS CORP"
"HRL",2022,121238,13,"HORMEL FOODS CORP"
"HXL",2010,223504,13,"HEXCEL CORPORATION"
"HXL",2011,267632,13,"HEXCEL CORPORATION"
"HXL",2012,281960,13,"HEXCEL CORPORATION"
"HXL",2013,290124,13,"HEXCEL CORPORATION"
"HXL",2014,297164,13,"HEXCEL CORPORATION"
"HXL",2015,362604,13,"HEXCEL CORPORATION"
"HXL",2016,418008,13,"HEXCEL CORPORATION"
"HXL",2017,465324,13,"HEXCEL CORPORATION"
"HXL",2018,536404,13,"HEXCEL CORPORATION"
"HXL",2019,587872,13,"HEXCEL CORPORATION"
"HXL",2020,353824,13,"HEXCEL CORPORATION"
"HXL",2021,388068,13,"HEXCEL CORPORATION"
"HXL",2022,564716,13,"HEXCEL CORPORATION"
"IDA",2010,1475557.5,13,"IDACORP, INC"
"IDA",2011,1009629,13,"IDACORP, INC"
"IDA",2012,1042566,13,"IDACORP, INC"
"IDA",2013,1872501.5,13,"IDACORP, INC"
"IDA",2014,1780638.5,13,"IDACORP, INC"
"IDA",2015,1588516.5,13,"IDACORP, INC"
"IDA",2016,1219560.5,13,"IDACORP, INC"
"IDA",2017,953512,13,"IDACORP, INC"
"IDA",2018,1329035.5,13,"IDACORP, INC"
"IDA",2019,1773960,13,"IDACORP, INC"
"IDA",2020,1583109.4,13,"IDACORP, INC"
"IDA",2021,5613649.97,13,"IDACORP, INC"
"IDA",2022,5509125.3,13,"IDACORP, INC"
"IFF",2010,29612,13,"INTERNATIONAL FLAVORS AND FRAGRANCES INC."
